,b_1,b_2,m,v_1,v_2,t,id
276,4.3885414173013295,4.307129279161821,10.0,0.3548772872877852,2.530992042110988,1.7000000000000004,6.0
277,2.971452999958632,5.39286122933109,10.0,0.3805224815828134,1.8765231280693322,1.7000000000000004,7.0
278,5.874586580358534,2.654730200192304,10.0,-0.25520943853003775,0.750875817387077,1.7000000000000004,8.0
279,6.297037905474517,4.573181963824475,10.0,-2.550313367206467,1.4808171975177482,1.7000000000000004,9.0
280,0.9851935208860328,3.2879043433719333,10.0,2.1011268081953767,-0.05586202785362874,1.7000000000000004,10.0
281,2.437891141229404,3.1996879863324947,10.0,-0.7688908788585571,-1.3946811167954731,1.7000000000000004,11.0
282,2.3291246584069203,6.498842473208829,10.0,4.1838798680585505,-3.2952139228291606,1.7000000000000004,12.0
283,2.795899381084627,1.7913444891746853,10.0,-0.002038679884634527,0.1634515962768014,1.7000000000000004,13.0
284,4.623087078738613,6.175875846579013,10.0,0.1577945100296817,-0.9219591854540735,1.7000000000000004,14.0
285,2.9965989946614853,0.7837289924078401,10.0,0.15339379473241926,2.411052218037052,1.8000000000000005,0.0
286,4.9179443846707676,5.08786462627635,10.0,3.5730964264601908,2.9117935416264897,1.8000000000000005,1.0
287,4.87357132388595,0.38622242911890553,10.0,-0.6574526103836004,0.3696656491181849,1.8000000000000005,2.0
288,1.2372586652242952,6.7088698514999745,10.0,-1.9667262023118597,0.3977083010437233,1.8000000000000005,3.0
289,5.5941891008171725,5.882236653441082,10.0,-4.278147050694919,-5.4317365226208745,1.8000000000000005,4.0
290,6.428259876830047,6.776420074719802,10.0,1.5098174197737788,1.6290797955449374,1.8000000000000005,5.0
291,4.373641807921493,4.3051264401194675,10.0,-1.4899609379836332,-0.2002839042353992,1.8000000000000005,6.0
292,2.974654318605348,5.414413698775356,10.0,0.32013186467159643,2.155246944426623,1.8000000000000005,7.0
293,5.871890977906716,2.662697811259919,10.0,-0.2695602451818089,0.7967611067615129,1.8000000000000005,8.0
294,6.268775525728054,4.589763886479791,10.0,-2.826237974646369,1.6581922655316204,1.8000000000000005,9.0
295,1.0082336343466223,3.2871948827826984,10.0,2.304011346058947,-0.07094605892350377,1.8000000000000005,10.0
296,2.429023240666067,3.18419958499838,10.0,-0.8867900563337034,-1.5488401334114557,1.8000000000000005,11.0
297,2.3681749849245395,6.463669211500892,10.0,3.905032651761939,-3.517326170793734,1.8000000000000005,12.0
298,2.7961491568129833,1.7911505175889473,10.0,0.024977572835636674,-0.019397158573788875,1.8000000000000005,13.0
299,4.628931218751027,6.160466147843699,10.0,0.5844140012413902,-1.5409698735313841,1.8000000000000005,14.0
300,2.9980062375470853,0.8103600250943835,10.0,0.1407242885599903,2.6631032686543397,1.9000000000000006,0.0
301,4.9612809992080145,5.131103311956932,10.0,4.3336614537247105,4.323868568058208,1.9000000000000006,1.0
302,4.866573571477125,0.3901414861322463,10.0,-0.6997752408825368,0.39190570133407804,1.9000000000000006,2.0
303,1.2225221367719166,6.71167372558355,10.0,-1.4736528452378599,0.28038740835755094,1.9000000000000006,3.0
304,5.5521037752825535,5.826550406128601,10.0,-4.208532553461855,-5.568624731248088,1.9000000000000006,4.0
305,6.439969817495251,6.789200857009951,10.0,1.1709940665203535,1.278078229014957,1.9000000000000006,5.0
306,4.353810521881928,4.296799678936345,10.0,-1.9831286039564997,-0.8326761183122546,1.9000000000000006,6.0
307,2.976859732151313,5.439455133925016,10.0,0.2205413545965113,2.5041435149658953,1.9000000000000006,7.0
308,5.869046991986687,2.671123629706392,10.0,-0.2843985920029601,0.8425818446473038,1.9000000000000006,8.0
309,6.237203827040917,4.608575100575527,10.0,-3.1571698687136722,1.8811214095735538,1.9000000000000006,9.0
310,1.0335293021536944,3.2862921673866774,10.0,2.5295667807072135,-0.09027153960210185,1.9000000000000006,10.0
311,2.4187895833801267,3.1671045934983932,10.0,-1.0233657285940416,-1.7094991499986716,1.9000000000000006,11.0
312,2.4048470414323875,6.425694406963543,10.0,3.667205650784819,-3.7974804537348916,1.9000000000000006,12.0
313,2.796397728915096,1.790482025344645,10.0,0.024857210211297304,-0.06684922443022823,1.9000000000000006,13.0
314,4.636355945028472,6.139468260570903,10.0,0.7424726277445349,-2.099788727279646,1.9000000000000006,14.0
315,2.999764737811916,0.8371097987031763,10.0,0.1758500264830737,2.674977360879276,2.0000000000000004,0.0
316,4.987335996690764,5.155825987566508,10.0,2.6054997482749833,2.4722675609575755,2.0000000000000004,1.0
317,4.859147681769931,0.39428865597189205,10.0,-0.7425889707193881,0.414716983964576,2.0000000000000004,2.0
318,1.2121151621549997,6.713333417834455,10.0,-1.0406974616916824,0.16596922509048026,2.0000000000000004,3.0
319,5.534424127800086,5.7884625015991,10.0,-1.7679647482467713,-3.808790452950123,2.0000000000000004,4.0
320,6.4490015505745575,6.79918775084013,10.0,0.9031733079307143,0.998689383017948,2.0000000000000004,5.0
321,4.335829749036554,4.291770398448029,10.0,-1.798077284537372,-0.5029280488316699,2.0000000000000004,6.0
322,2.977732819968114,5.468548857417441,10.0,0.08730878168009482,2.9093723492425605,2.0000000000000004,7.0
323,5.866048748795249,2.6800047452813036,10.0,-0.2998243191437585,0.8881115574911544,2.0000000000000004,8.0
324,6.201598393421405,4.6302542313163,10.0,-3.560543361951142,2.1679130740773487,2.0000000000000004,9.0
325,1.0613611963275436,3.285139189069397,10.0,2.783189417384917,-0.11529783172802219,2.0000000000000004,10.0
326,2.4069589875959156,3.1483441331367894,10.0,-1.1830595784211062,-1.8760460361603775,2.0000000000000004,11.0
327,2.440088622999399,6.384334946327134,10.0,3.524158156701154,-4.135946063640889,2.0000000000000004,12.0
328,2.796119192488108,1.79183834054692,10.0,-0.027853642698811173,0.1356315202275113,2.0000000000000004,13.0
329,4.639770244318023,6.115581854754529,10.0,0.341429928955099,-2.3886405816373446,2.0000000000000004,14.0
330,3.002638811705602,0.860395742658198,10.0,0.287407389368615,2.3285943955021686,2.1000000000000005,0.0
331,4.939025282814665,5.0927292647922515,10.0,-4.831071387609927,-6.309672277425653,2.1000000000000005,1.0
332,4.851288345177763,0.39866983389539407,10.0,-0.7859336592167872,0.4381177923501985,2.1000000000000005,2.0
333,1.2053857629571534,6.7139168970963725,10.0,-0.6729399197846215,0.05834792619182752,2.1000000000000005,3.0
334,5.601546798026464,5.8312771651903414,10.0,6.712267022637913,4.281466359124148,2.1000000000000005,4.0
335,6.455754847926237,6.806757145627696,10.0,0.6753297351680089,0.7569394787565895,2.1000000000000005,5.0
336,4.32091190030294,4.291537712958629,10.0,-1.491784873361388,-0.023268548939986033,2.1000000000000005,6.0
337,2.9776257920480567,5.501058400037507,10.0,-0.01070279200574048,3.2509542620065504,2.1000000000000005,7.0
338,5.8628889927617465,2.6893371401929373,10.0,-0.3159756033502302,0.9332394911633602,2.1000000000000005,8.0
339,6.1611468575557105,4.655563014286579,10.0,-4.045153586569519,2.5308782970278547,2.1000000000000005,9.0
340,1.0920793650286738,3.2836579381682895,10.0,3.07181687011303,-0.1481250901107487,2.1000000000000005,10.0
341,2.3932450914042445,3.127851126624865,10.0,-1.3713896191671269,-2.049300651192426,2.1000000000000005,11.0
342,2.4742270153451953,6.340165612771812,10.0,3.413839234579622,-4.416933355532229,2.1000000000000005,12.0
343,2.7944863874763297,1.7989288319209586,10.0,-0.16328050117785392,0.7090491374038541,2.1000000000000005,13.0
344,4.635045961221783,6.092178982591274,10.0,-0.47242830962398924,-2.340287216325502,2.1000000000000005,14.0
345,3.0073450283666476,0.8771350319312069,10.0,0.47062166610456635,1.6739289273008957,2.2000000000000006,0.0
346,4.891092170537036,5.030249905758337,10.0,-4.793311227762983,-6.247935903391389,2.2000000000000006,1.0
347,4.842988209820386,0.4032907794294537,10.0,-0.8300135357377234,0.46209455340596145,2.2000000000000006,2.0
348,1.2017618974451794,6.71350005412107,10.0,-0.3623865511974018,-0.0416842975302493,2.2000000000000006,3.0
349,5.672533390929231,5.874171246980436,10.0,7.098659290276675,4.289408179009401,2.2000000000000006,4.0
350,6.4598505669389255,6.811387373281248,10.0,0.4095719012688112,0.46302276535522596,2.2000000000000006,5.0
351,4.3070127642139315,4.293332868786634,10.0,-1.3899136089008768,0.17951558280050772,2.2000000000000006,6.0
352,2.980347551217508,5.530624573496495,10.0,0.27217591694514237,2.956617345898809,2.2000000000000006,7.0
353,5.859555831794295,2.699118392488613,10.0,-0.33331609674516544,0.9781252295675665,2.2000000000000006,8.0
354,6.115518406627717,4.684875712424204,10.0,-4.562845092799379,2.931269813762465,2.2000000000000006,9.0
355,1.1261214022614776,3.281740038963355,10.0,3.404203723280387,-0.1917899204934789,2.2000000000000006,10.0
356,2.377303774201347,3.1055268711766115,10.0,-1.5941317202897656,-2.232425544825361,2.2000000000000006,11.0
357,2.504101475307465,6.299457338650749,10.0,2.9874459962269633,-4.070827412106279,2.2000000000000006,12.0
358,2.7906925860331238,1.8150272351988184,10.0,-0.37938014432061673,1.609840327785968,2.2000000000000006,13.0
359,4.631072156058297,6.064587386125873,10.0,-0.39738051634862814,-2.7591596465400365,2.2000000000000006,14.0
360,3.0138800358780915,0.8876384785395086,10.0,0.6535007511443848,1.0503446608301665,2.3000000000000007,0.0
361,4.856636970832666,4.984842884012529,10.0,-3.445519970436954,-4.540702174580783,2.3000000000000007,1.0
362,4.834236062700171,0.40815681274407234,10.0,-0.875214712021519,0.48660333146186585,2.3000000000000007,2.0
363,1.2008143493100196,6.712152029206474,10.0,-0.09475481351597892,-0.13480249145960702,2.3000000000000007,3.0
364,5.739865062077881,5.913785083407905,10.0,6.733167114864966,3.961383642747,2.3000000000000007,4.0
365,6.460822363008282,6.8123940015891495,10.0,0.0971796069357253,0.10066283079009342,2.3000000000000007,5.0
366,4.2853477925791745,4.2860297411264465,10.0,-2.1664971634756878,-0.7303127660188035,2.3000000000000007,6.0
367,3.0002523775889354,5.534238734956382,10.0,1.9904826371427344,0.36141614598869687,2.3000000000000007,7.0
368,5.856036021497261,2.7093437903911393,10.0,-0.3519810297033347,1.0225397902526299,2.3000000000000007,8.0
369,6.064428326756357,4.718561843372928,10.0,-5.1090079871360725,3.3686130948724387,2.3000000000000007,9.0
370,1.1640260049057036,3.2792338968925487,10.0,3.790460264422605,-0.25061420708061133,2.3000000000000007,10.0
371,2.358739868174597,3.081212551279412,10.0,-1.8563906026750023,-2.431431989719917,2.3000000000000007,11.0
372,2.5158768210152576,6.285126137584505,10.0,1.1775345707792821,-1.4331201066243677,2.3000000000000007,12.0
373,2.784604559955153,1.8401189653114698,10.0,-0.6088026077970697,2.5091730112651396,2.3000000000000007,13.0
374,4.631730595473016,6.031189858398633,10.0,0.06584394147192674,-3.3397527727239353,2.3000000000000007,14.0
