,b_1,b_2,m,v_1,v_2,t
298,4.879033788703118,8.232480345282582,10.0,-0.018465265210605493,-0.41797830011286274,1.8000000000000005
299,6.0075987641544595,0.5654912082602488,10.0,0.10914132764707857,0.8019374285572021,1.8000000000000005
300,6.362074059811106,4.897031035338887,10.0,0.5906378617101982,-1.7304918641988098,1.9000000000000006
301,0.5865448650075321,3.4671415409182056,10.0,2.680786434800291,-1.5828442230065531,1.9000000000000006
302,7.422828818374858,7.066165876085997,10.0,-0.2840199775739394,-0.28241060648241983,1.9000000000000006
303,1.546268419743757,2.7498649063629426,10.0,-2.2954913501237506,1.9155579221737349,1.9000000000000006
304,8.710147366955873,2.0440699929932014,10.0,-1.383209870715898,0.08375837468203384,1.9000000000000006
305,3.571237236389952,6.124068003419815,10.0,-6.919220169674082,2.6521855995223484,1.9000000000000006
306,5.369348276305022,5.2397524457776425,10.0,0.9748783397726426,3.5306451323247563,1.9000000000000006
307,5.081977444393551,4.2724138824941384,10.0,0.45352625563158566,-0.7549689767843921,1.9000000000000006
308,7.890165471975304,2.92246935456247,10.0,2.4559920129409454,2.651473644951438,1.9000000000000006
309,2.0721432051460447,5.155840506559279,10.0,0.8281868917434559,0.2825881493983035,1.9000000000000006
310,3.95225268595405,1.2519189815430198,10.0,0.2834961236655964,0.028006911340357477,1.9000000000000006
311,7.043949557277919,2.107538863522176,10.0,-1.8007173189784673,-3.136490454747409,1.9000000000000006
312,4.579697468537404,5.670854675192605,10.0,4.316634791001191,-4.066126276869014,1.9000000000000006
313,4.8788377511507255,8.228093237631368,10.0,-0.019603755239259484,-0.43871076512135593,1.9000000000000006
314,6.008780001464855,0.5739694825884186,10.0,0.11812373103948896,0.8478274328169831,1.9000000000000006
315,6.362237638562583,4.880182466174061,10.0,0.016357875147669954,-1.6848569164826341,2.0000000000000004
316,0.6170529049556008,3.4487517479114866,10.0,3.0508039948068686,-1.8389793006718786,2.0000000000000004
317,7.4198433944857305,7.063214813645481,10.0,-0.29854238891270646,-0.2951062440515984,2.0000000000000004
318,1.519796858808137,2.7717772062629695,10.0,-2.6471560935620175,2.1912299900026846,2.0000000000000004
319,8.692368133058206,2.0481839714379695,10.0,-1.7779233897666324,0.41139784447680006,2.0000000000000004
320,3.5064695316710486,6.1480695815334485,10.0,-6.47677047189033,2.4001578113633784,2.0000000000000004
321,5.411480845872223,5.2570111035579,10.0,4.213256956720107,1.7258657780257725,2.0000000000000004
322,5.0880728658391705,4.268377234227196,10.0,0.609542144562024,-0.4036648266942746,2.0000000000000004
323,7.914254164072466,2.94253862781857,10.0,2.4088692097162245,2.006927325609965,2.0000000000000004
324,2.08092255812451,5.158797750418719,10.0,0.8779352978465367,0.2957243859439226,2.0000000000000004
325,3.9552637866873743,1.2521975981268973,10.0,0.3011100733324433,0.027861658387743345,2.0000000000000004
326,7.029896339487683,2.079074416953233,10.0,-1.405321779023633,-2.846444656894283,2.0000000000000004
327,4.589877551692445,5.646554550283568,10.0,1.0180083155041184,-2.430012490903717,2.0000000000000004
328,4.878631539500418,8.223504902405862,10.0,-0.020621165030698864,-0.45883352255053794,2.0000000000000004
329,6.010084515670355,0.5829568142328052,10.0,0.13045142055002337,0.8987331644386596,2.0000000000000004
330,6.3581077467356115,4.863338024918197,10.0,-0.4129891826971296,-1.6844441255863594,2.1000000000000005
331,0.6516711584423143,3.4274838610868135,10.0,3.461825348671341,-2.1267886824673052,2.1000000000000005
332,7.416710783911454,7.060135439029548,10.0,-0.31326105742761623,-0.30793746159337504,2.1000000000000005
333,1.4893962495223785,2.796767332385203,10.0,-3.0400609285758575,2.499012612223318,2.1000000000000005
334,8.670627559083405,2.0557918914381026,10.0,-2.1740573974800617,0.7607920000133008,2.1000000000000005
335,3.4455561830071613,6.1696541390294986,10.0,-6.091334866388727,2.1584557496050145,2.1000000000000005
336,5.4790560260127465,5.258764581520524,10.0,6.757518014052378,0.17534779626239616,2.1000000000000005
337,5.096520215676797,4.2701832518322504,10.0,0.8447349837626816,0.18060176050540766,2.1000000000000005
338,7.938374889469169,2.95638022228798,10.0,2.412072539670292,1.3841594469409726,2.1000000000000005
339,2.090275458215921,5.161959937269771,10.0,0.9352900091411194,0.3162186851051482,2.1000000000000005
340,3.95845651150225,1.2524734443325813,10.0,0.319272481487561,0.027584620568393944,2.1000000000000005
341,7.019266180827396,2.053023923014361,10.0,-1.063015866028769,-2.605049393887209,2.1000000000000005
342,4.572269315071193,5.634010332358662,10.0,-1.7608236621252744,-1.2544217924905627,2.1000000000000005
343,4.878415650261289,8.218720581981334,10.0,-0.021588923912895464,-0.47843204245279386,2.1000000000000005
344,6.011548700748865,0.5925058225053418,10.0,0.1464185078509569,0.9549008272536557,2.1000000000000005
345,6.3572120207811205,4.843098201595351,10.0,-0.08957259544911117,-2.0239823322845374,2.2000000000000006
346,0.689379913298469,3.4040933080382483,10.0,3.770875485615472,-2.33905530485653,2.2000000000000006
347,7.413428645579039,7.056925462575001,10.0,-0.3282138332415667,-0.3209976454546143,2.2000000000000006
348,1.4560838648548715,2.8240845497287372,10.0,-3.331238466750686,2.731721734353452,2.2000000000000006
349,8.644864032077347,2.0671485190278753,10.0,-2.5763527006058338,1.1356627589772579,2.2000000000000006
350,3.3877634914992876,6.188996003576666,10.0,-5.779269150787389,1.9341864547166872,2.2000000000000006
351,5.541876434975371,5.258245753254805,10.0,6.2820408962624255,-0.051882826571988394,2.2000000000000006
352,5.107901345664467,4.278608918737916,10.0,1.1381129987669483,0.8425666905666035,2.2000000000000006
353,7.963004069880399,2.9641498133235027,10.0,2.462918041122995,0.7769591035522773,2.2000000000000006
354,2.1002877895391547,5.1654143801832175,10.0,1.0012331323233723,0.34544429134472054,2.2000000000000006
355,3.9618363926346736,1.2527449979990466,10.0,0.3379881132423732,0.027155366646533105,2.2000000000000006
356,7.01159992695049,2.028922786739175,10.0,-0.7666253876905349,-2.4101136275186352,2.2000000000000006
357,4.549612493091029,5.622343397991776,10.0,-2.2656821980163517,-1.1666934366886332,2.2000000000000006
358,4.878190130759481,8.213745314533366,10.0,-0.022551950180812592,-0.49752674479674985,2.2000000000000006
359,6.013212076902752,0.6026713776854834,10.0,0.16633761538869946,1.0165555180141592,2.2000000000000006
360,6.375167491864312,4.811021422882559,10.0,1.795547108319162,-3.2076778712791816,2.3000000000000007
361,0.7218125697996843,3.3848978443391906,10.0,3.243265650121531,-1.9195463699057478,2.3000000000000007
362,7.409994837818901,7.053582416205676,10.0,-0.3433807760137939,-0.3343046369325499,2.3000000000000007
363,1.4282238478204277,2.84741566263565,10.0,-2.786001703444391,2.3331112906913045,2.3000000000000007
364,8.615042510901768,2.082459894902582,10.0,-2.9821521175579315,1.5311375874706337,2.3000000000000007
365,3.3324629590316386,6.206211640916856,10.0,-5.5300532467648935,1.7215637340190426,2.3000000000000007
366,5.577597982325367,5.266017197810113,10.0,3.572154734999588,0.7771444555307926,2.3000000000000007
367,5.122675375973845,4.2939372637688304,10.0,1.477403030937784,1.5328345030914048,2.3000000000000007
368,7.988467845447456,2.9659671525348097,10.0,2.5463775567057243,0.1817339211307204,2.3000000000000007
369,2.1110542400053665,5.169263949298924,10.0,1.076645046621163,0.38495691157066325,2.3000000000000007
370,3.965408861435519,1.2530106108395667,10.0,0.3572468800845204,0.026561284052015053,2.3000000000000007
371,7.006558954189358,2.0063889265424186,10.0,-0.5040972761132081,-2.253386019675612,2.3000000000000007
372,4.528712299301608,5.608923950118617,10.0,-2.090019378942135,-1.3419447873159007,2.3000000000000007
373,4.877955191479098,8.208584224065048,10.0,-0.023493928038227193,-0.516109046831782,2.3000000000000007
374,6.015117661093603,0.6135106281293254,10.0,0.1905584190851073,1.0839250443841995,2.3000000000000007
375,6.409807893584812,4.766951524632789,10.0,3.4640401720500313,-4.406989824976963,2.400000000000001
376,0.7203648049837719,3.3916833962554365,10.0,-0.14477648159125067,0.6785551916246031,2.400000000000001
377,7.40640858534785,7.05010503765214,10.0,-0.3586252471050598,-0.34773785535354684,2.400000000000001
378,1.4344183240852835,2.8449774737166247,10.0,0.6194476264855773,-0.24381889190256345,2.400000000000001
379,8.581373507548046,2.101566364303742,10.0,-3.366900335372231,1.9106469401159827,2.400000000000001
380,3.279085823071712,6.221378100259895,10.0,-5.33771359599266,1.5166459343039147,2.400000000000001
381,5.5872894199701175,5.2823632723858385,10.0,0.9691437644751137,1.6346074575725342,2.400000000000001
382,5.141031981382369,4.3161983153897525,10.0,1.8356605408523672,2.2261051620922063,2.400000000000001
383,8.01473093993542,2.962237525330427,10.0,2.626309448796417,-0.3729627204382515,2.400000000000001
384,2.1226792214632777,5.1736314367108305,10.0,1.1624981457911412,0.4367487411906608,2.400000000000001
385,3.9691787909723693,1.2532687875822213,10.0,0.3769929536850504,0.025817674265470714,2.400000000000001
386,7.003914923408168,1.985121360372674,10.0,-0.26440307811901365,-2.126756616974448,2.400000000000001
387,4.510944609640848,5.5933850004095955,10.0,-1.7767689660759827,-1.5538949709021794,2.400000000000001
388,4.8777113544759425,8.203242060304037,10.0,-0.02438370031562241,-0.5342163761010785,2.400000000000001
389,6.0173124486179645,0.625083129684162,10.0,0.2194787524361201,1.157250155483661,2.400000000000001
